page_number,x,y,text
3,5.422,16.364,1 Pole
3,5.423,17.291,2 Pole
3,5.423,18.217,3 Pole
4,5.424,38.215,G120C Compact
4,5.424,39.142,G120 Modular
6,5.435,33.714,Ri4Power
8,5.424,13.979,RS-485 Data Cables
8,5.425,14.906,RS-422 Data Cables
8,5.426,15.832,RS-232 Data Cables
19,18.914,5.978,5SL6101-7CC
19,29.001,5.978,5SL4101-7CC
19,18.914,7.041,5SL6102-7CC
19,29.001,7.041,5SL4102-7CC
19,18.914,8.104,5SL6104-7CC
19,29.001,8.104,5SL4104-7CC
19,18.914,9.168,5SL6106-7CC
19,29.001,9.168,5SL4106-7CC
19,18.914,10.231,5SL6110-7CC
19,29.001,10.231,5SL4110-7CC
19,18.914,11.294,5SL6116-7CC
19,29.001,11.294,5SL4116-7CC
19,18.914,12.357,5SL6120-7CC
19,29.001,12.357,5SL4120-7CC
19,18.914,13.428,5SL6125-7CC
19,29.001,13.428,5SL4125-7CC
19,18.914,14.499,5SL6132-7CC
19,29.001,14.499,5SL4132-7CC
19,18.914,15.562,5SL6140-7CC
19,29.001,15.562,5SL4140-7CC
19,18.914,16.625,5SL6150-7CC
19,29.001,16.625,5SL4150-7CC
19,18.914,17.688,5SL6163-7CC
19,29.001,17.688,5SL4163-7CC
19,18.914,20.214,5SL6201-7CC
19,29.001,20.214,5SL4201-7CC
19,18.914,21.277,5SL6202-7CC
19,29.001,21.277,5SL4202-7CC
19,18.914,22.34,5SL6204-7CC
19,29.001,22.34,5SL4204-7CC
19,18.914,23.403,5SL6206-7CC
19,29.001,23.403,5SL4206-7CC
19,18.914,24.467,5SL6210-7CC
19,29.001,24.467,5SL4210-7CC
19,18.914,25.53,5SL6216-7CC
19,29.001,25.53,5SL4216-7CC
19,18.914,26.593,5SL6220-7CC
19,29.001,26.593,5SL4220-7CC
19,18.914,27.656,5SL6225-7CC
19,29.001,27.656,5SL4225-7CC
19,18.914,28.719,5SL6232-7CC
19,29.001,28.719,5SL4232-7CC
19,18.914,29.782,5SL6240-7CC
19,29.001,29.782,5SL4240-7CC
19,18.914,30.845,5SL6250-7CC
19,29.001,30.845,5SL4250-7CC
19,18.914,31.908,5SL6263-7CC
19,29.001,31.908,5SL4263-7CC
19,18.918,34.434,5SL6301-7CC
19,29.001,34.434,5SL4301-7CC
19,18.918,35.497,5SL6302-7CC
19,29.001,35.497,5SL4302-7CC
19,18.919,36.56,5SL6304-7CC
19,29.002,36.56,5SL4304-7CC
19,18.919,37.624,5SL6306-7CC
19,29.002,37.624,5SL4306-7CC
19,18.919,38.687,5SL6310-7CC
19,29.002,38.687,5SL4310-7CC
19,18.919,39.75,5SL6316-7CC
19,29.002,39.75,5SL4316-7CC
19,18.919,40.813,5SL6320-7CC
19,29.002,40.813,5SL4320-7CC
19,18.919,41.876,5SL6325-7CC
19,29.002,41.876,5SL4325-7CC
19,18.919,42.939,5SL6332-7CC
19,29.002,42.939,5SL4332-7CC
19,18.919,44.002,5SL6340-7CC
19,29.002,44.002,5SL4340-7CC
19,18.919,45.065,5SL6350-7CC
19,29.002,45.065,5SL4350-7CC
19,18.919,46.129,5SL6363-7CC
19,29.002,46.129,5SL4363-7CC
20,18.892,5.535,5SY6101-7CC
20,28.978,5.535,5SY4101-7CC
20,18.892,6.421,5SY6102-7CC
20,28.978,6.421,5SY4102-7CC
20,18.892,7.307,5SY6104-7CC
20,28.978,7.307,5SY4104-7CC
20,18.892,8.193,5SY6106-7CC
20,28.978,8.193,5SY4106-7CC
20,18.892,9.079,5SY6110-7CC
20,28.978,9.079,5SY4110-7CC
20,18.892,9.965,5SY6116-7CC
20,28.978,9.965,5SY4116-7CC
20,18.892,10.851,5SY6120-7CC
20,28.978,10.851,5SY4120-7CC
20,18.892,11.737,5SY6125-7CC
20,28.978,11.737,5SY4125-7CC
20,18.892,12.623,5SY6132-7CC
20,28.978,12.623,5SY4132-7CC
20,18.892,13.509,5SY6140-7CC
20,28.978,13.509,5SY4140-7CC
20,18.892,14.395,5SY6150-7CC
20,28.978,14.395,5SY4150-7CC
20,18.892,15.281,5SY6163-7CC
20,28.978,15.281,5SY4163-7CC
20,29.293,17.452,5SP4180-7
20,29.293,18.338,5SP4191-7
20,29.293,19.224,5SP4192-7
20,18.892,21.397,5SY6201-7CC
20,28.979,21.397,5SY4201-7CC
20,18.892,22.282,5SY6202-7CC
20,28.979,22.282,5SY4202-7CC
20,18.892,23.168,5SY6204-7CC
20,28.979,23.168,5SY4204-7CC
20,18.892,24.054,5SY6206-7CC
20,28.979,24.054,5SY4206-7CC
20,18.892,24.94,5SY6210-7CC
20,28.979,24.94,5SY4210-7CC
20,18.892,25.826,5SY6216-7CC
20,28.979,25.826,5SY4216-7CC
20,18.892,26.712,5SY6220-7CC
20,28.979,26.712,5SY4220-7CC
20,18.892,27.598,5SY6225-7CC
20,28.979,27.598,5SY4225-7CC
20,18.892,28.484,5SY6232-7CC
20,28.979,28.484,5SY4232-7CC
20,18.892,29.37,5SY6240-7CC
20,28.979,29.37,5SY4240-7CC
20,18.892,30.256,5SY6250-7CC
20,28.979,30.256,5SY4250-7CC
20,18.892,31.142,5SY6263-7CC
20,28.979,31.142,5SY4263-7CC
20,18.892,33.314,5SY6301-7CC
20,28.979,33.314,5SY4301-7CC
20,18.892,34.199,5SY6302-7CC
20,28.979,34.199,5SY4302-7CC
20,18.892,35.085,5SY6304-7CC
20,28.979,35.085,5SY4304-7CC
20,18.892,35.971,5SY6306-7CC
20,28.979,35.971,5SY4306-7CC
20,18.892,36.857,5SY6310-7CC
20,28.979,36.857,5SY4310-7CC
20,18.892,37.743,5SY6316-7CC
20,28.979,37.743,5SY4316-7CC
20,18.892,38.629,5SY6320-7CC
20,28.979,38.629,5SY4320-7CC
20,18.892,39.515,5SY6325-7CC
20,28.979,39.515,5SY4325-7CC
20,18.892,40.401,5SY6332-7CC
20,28.979,40.401,5SY4332-7CC
20,18.892,41.287,5SY6340-7CC
20,28.979,41.287,5SY4340-7CC
20,18.892,42.173,5SY6350-7CC
20,28.979,42.173,5SY4350-7CC
20,18.892,43.059,5SY6363-7CC
20,28.979,43.059,5SY4363-7CC
20,29.291,46.116,5SP4380-7
20,29.29,47.002,5SP4391-7
20,29.29,47.888,5SP4392-7
21,26.458,5.535,5SY4104-8CC
21,26.458,6.421,5SY4106-8CC
21,26.458,7.307,5SY4110-8CC
21,26.458,8.193,5SY4116-8CC
21,26.458,9.079,5SY4120-8CC
21,26.458,9.965,5SY4125-8CC
21,26.458,10.851,5SY4132-8CC
21,26.458,11.737,5SY4140-8CC
21,26.458,12.623,5SY4150-8CC
21,26.458,13.509,5SY4163-8CC
21,26.458,15.68,5SY4304-8CC
21,26.458,16.566,5SY4306-8CC
21,26.458,17.452,5SY4310-8CC
21,26.458,18.338,5SY4316-8CC
21,26.458,19.224,5SY4320-8CC
21,26.458,20.11,5SY4325-8CC
21,26.458,20.996,5SY4332-8CC
21,26.458,21.882,5SY4340-8CC
21,26.458,22.768,5SY4350-8CC
21,26.458,23.654,5SY4363-8CC
21,26.458,27.269,5SY5102-7CC
21,26.458,28.155,5SY5104-7CC
21,26.458,29.04,5SY5106-7CC
21,26.458,29.926,5SY5110-7CC
21,26.458,30.812,5SY5116-7CC
21,26.458,31.698,5SY5120-7CC
21,26.458,32.584,5SY5125-7CC
21,26.458,33.47,5SY5132-7CC
21,26.458,34.356,5SY5140-7CC
21,26.458,35.242,5SY5150-7CC
21,26.458,36.128,5SY5163-7CC
21,26.458,38.3,5SY5202-7CC
21,26.458,39.186,5SY5204-7CC
21,26.458,40.072,5SY5206-7CC
21,26.458,40.958,5SY5210-7CC
21,26.458,41.843,5SY5216-7CC
21,26.458,42.729,5SY5220-7CC
21,26.458,43.615,5SY5225-7CC
21,26.458,44.501,5SY5232-7CC
21,26.458,45.387,5SY5240-7CC
21,26.458,46.273,5SY5250-7CC
21,26.458,47.159,5SY5263-7CC
22,17.578,4.595,5SU9304-7KK06
22,17.578,5.569,5SU9304-7KK10
22,17.578,6.544,5SU9304-7KK16
22,17.578,7.518000000000001,5SU9304-7KK20
22,17.578,8.493,5SU9304-7KK25
22,17.578,9.467,5SU9304-7KK32
22,17.578,10.442,5SU9304-7KK40
22,17.609,12.983,5SV9316-7PK06
22,17.609,13.958,5SV9316-7PK10
22,17.609,14.932,5SV9316-7PK16
22,17.609,15.907,5SV9316-7PK20
22,17.609,16.882,5SV9316-7PK32
22,17.571,19.424,5SV9316-7NK06
22,17.571,20.398,5SV9316-7NK10
22,17.571,21.373,5SV9316-7NK16
22,17.571,22.347,5SV9316-7NK20
22,17.571,23.322,5SV9316-7NK25
22,17.571,24.296,5SV9316-7NK32
22,17.818,26.838,5SU3 0630 FN
22,17.818,27.813,5SU3 1030 FN
22,17.818,28.787,5SU3 1630 FN
22,17.818,29.762,5SU3 2030 FN
22,17.818,30.736,5SU3 2530 FN
22,17.818,31.711,5SU3 3230 FN
22,17.818,32.685,5SU3 4030 FN
22,17.818,33.66,5SU3 5030 FN
22,17.818,34.634,5SU3 6330 FN
22,17.578,37.176,5SU9354-7KK06
22,17.578,38.15,5SU9354-7KK10
22,17.578,39.125,5SU9354-7KK16
22,17.578,40.099,5SU9354-7KK20
22,17.578,41.074,5SU9354-7KK25
22,17.578,42.048,5SU9354-7KK32
22,17.578,43.023,5SU9354-7KK40
23,-19.626,4.595,5SU9304-7KK06
23,-19.626,5.569,5SU9304-7KK10
23,-19.626,6.544,5SU9304-7KK16
23,-19.626,7.518000000000001,5SU9304-7KK20
23,-19.626,8.493,5SU9304-7KK25
23,-19.626,9.467,5SU9304-7KK32
23,-19.626,10.442,5SU9304-7KK40
23,-19.595,12.983,5SV9316-7PK06
23,-19.595,13.958,5SV9316-7PK10
23,-19.595,14.932,5SV9316-7PK16
23,-19.595,15.907,5SV9316-7PK20
23,-19.595,16.882,5SV9316-7PK32
23,-19.633,19.424,5SV9316-7NK06
23,-19.633,20.398,5SV9316-7NK10
23,-19.633,21.373,5SV9316-7NK16
23,-19.633,22.347,5SV9316-7NK20
23,-19.633,23.322,5SV9316-7NK25
23,-19.633,24.296,5SV9316-7NK32
23,-19.387,26.838,5SU3 0630 FN
23,-19.387,27.813,5SU3 1030 FN
23,-19.387,28.787,5SU3 1630 FN
23,-19.387,29.762,5SU3 2030 FN
23,-19.387,30.736,5SU3 2530 FN
23,-19.387,31.711,5SU3 3230 FN
23,-19.387,32.685,5SU3 4030 FN
23,-19.387,33.66,5SU3 5030 FN
23,-19.387,34.634,5SU3 6330 FN
23,-19.626,37.176,5SU9354-7KK06
23,-19.626,38.15,5SU9354-7KK10
23,-19.626,39.125,5SU9354-7KK16
23,-19.626,40.099,5SU9354-7KK20
23,-19.626,41.074,5SU9354-7KK25
23,-19.626,42.048,5SU9354-7KK32
23,-19.626,43.023,5SU9354-7KK40
23,9.425,4.728,5ST3010
23,9.425,5.791,5ST3011
23,9.425,6.854,5ST3012
23,9.425,7.917,5ST3020
23,9.425,10.547,5ST3030
23,9.425,11.611,5ST3031
23,9.425,14.241,5ST3043
23,9.425,15.305,5ST3041
23,9.425,16.368,5ST3042
23,9.425,18.998,5ST3632
23,9.425,20.062,5ST3645
23,9.425,21.125,5ST3701
23,9.425,22.188,5ST3710
23,9.425,23.251,5ST3748
23,9.425,24.314,5ST3750
23,9.425,25.377,5ST3655
23,9.425,28.007,5ST3806
23,9.425,32.72,5ST3762
23,9.425,33.695,5ST3763
23,9.425,34.669,5ST3766
23,9.425,35.644,5ST3767
24,8.775,4.472,5SV3312-6
24,8.775,5.358,5SV3314-6
24,8.775,6.244,5SV3316-6
24,8.775,7.13,5SV3344-6
24,8.775,8.016,5SV3347-6
24,8.775,10.469,5SV3322-4
24,8.775,11.355,5SV3324-4
24,8.775,12.241,5SV3326-4
24,8.775,13.127,5SV3642-4
24,8.775,14.013,5SV3644-4
24,8.775,14.899,5SV3646-4
24,6.285,18.238,5SV8101-6KK
24,6.285,19.124,5SV8101-4KK
24,6.285,20.01,5SV8111-4KK
24,5.856,25.586,5SV8702-0KK
24,5.857,26.472,5SV8703-0KK
24,5.856,27.358,5SV8704-0KK
24,5.857,28.244,5SV8705-0KK
24,5.857,29.13,5SV8706-0KK
24,5.856,33.351,5SV8701-2KK
24,5.878,34.237,5SV8701-2KP
24,5.857,35.123,5SV8702-2KK
24,5.878,36.009,5SV8702-2KP
24,5.857,36.895,5SV8703-2KK
24,5.857,37.781,5SV8704-2KK
24,7.437,41.312,5SV8902-1KK
24,7.437,42.198,5SV8903-1KK
24,7.437,43.084,5SV8904-1KK
24,7.437,43.97,5SV8905-1KK
24,7.437,44.856,5SV8906-1KK
24,7.437,46.347,5SV8900-1KK
24,7.437,47.437,5SV8900-2KK
24,7.437,48.323,5SV8900-3KK
25,-28.43,4.472,5SV3312-6
25,-28.43,5.358,5SV3314-6
25,-28.43,6.244,5SV3316-6
25,-28.43,7.13,5SV3344-6
25,-28.43,8.016,5SV3347-6
25,-28.43,10.469,5SV3322-4
25,-28.43,11.355,5SV3324-4
25,-28.43,12.241,5SV3326-4
25,-28.43,13.127,5SV3642-4
25,-28.43,14.013,5SV3644-4
25,-28.43,14.899,5SV3646-4
25,-30.919,18.238,5SV8101-6KK
25,-30.919,19.124,5SV8101-4KK
25,-30.919,20.01,5SV8111-4KK
25,-31.348,25.586,5SV8702-0KK
25,-31.348,26.472,5SV8703-0KK
25,-31.348,27.358,5SV8704-0KK
25,-31.348,28.244,5SV8705-0KK
25,-31.348,29.13,5SV8706-0KK
25,-31.348,33.351,5SV8701-2KK
25,-31.327,34.237,5SV8701-2KP
25,-31.347,35.123,5SV8702-2KK
25,-31.326,36.009,5SV8702-2KP
25,-31.347,36.895,5SV8703-2KK
25,-31.347,37.781,5SV8704-2KK
25,-29.768,41.312,5SV8902-1KK
25,-29.768,42.198,5SV8903-1KK
25,-29.768,43.084,5SV8904-1KK
25,-29.768,43.97,5SV8905-1KK
25,-29.768,44.856,5SV8906-1KK
25,-29.768,46.347,5SV8900-1KK
25,-29.768,47.437,5SV8900-2KK
25,-29.768,48.323,5SV8900-3KK
25,8.78,4.472,5TT5800-0
25,8.78,5.358,5TT5000-2
25,8.78,6.244,5TT5802-0
25,8.78,7.13,5TT5002-2
25,8.78,8.016,5TT5840-0
25,8.78,8.902,5TT5040-2
25,8.78,9.788,5TT5843-0
25,8.78,10.674,5TT5043-2
25,8.613,13.127,DBEMLTK25
25,8.613,14.013,DBEMLTK40
25,8.799,16.466,5TL1163-1
25,8.799,17.352,5TL1191-1
25,8.799,18.238,5TL1363-1
25,8.799,19.124,5TL1391-1
25,7.862999999999999,20.411,EVA32502XLS4XVS
25,8.804,22.865,7LF4501-5
25,8.989,25.584,7KT1202
26,8.53,31.415,al IP66/IK08 Enclosure
27,5.561,16.514,IP66 Protecti
27,5.561,19.619,18-96 Pole
27,30.537,22.786,ULT18MG250EKT
27,30.537,23.672,ULT24MG250EKT
27,30.537,24.558,ULT30MG250EKT
27,30.537,25.444,ULT36MG250EKT
27,30.537,26.33,ULT42MG250EKT
27,30.537,27.216,ULT48MG250EKT
27,30.537,28.102,ULT60MG250EKT
27,30.537,28.988,ULT72MG250EKT
27,30.537,29.874,ULT84MG250EKT
27,30.537,30.76,ULT96MG250EKT
28,16.912,5.853,ENCY25012T
28,28.324,5.853,ENCY25012U
28,16.912,6.916,ENCY25018T
28,28.324,6.916,ENCY25018U
28,16.912,7.978999999999999,ENCY25024T
28,28.324,7.978999999999999,ENCY25024U
28,16.912,9.042,ENCY25030T
28,28.324,9.042,ENCY25030U
28,16.912,10.106,ENCY25036T
28,28.324,10.106,ENCY25036U
28,16.912,11.169,ENCY25042T
28,28.324,11.169,ENCY25042U
28,16.912,12.232,ENCY25048T
28,28.324,12.232,ENCY25048U
28,16.912,13.295,ENCY25060T
28,28.324,13.295,ENCY25060U
28,16.912,14.358,ENCY25072T
28,28.324,14.358,ENCY25072U
28,16.912,15.421,ENCY25084T
28,28.324,15.421,ENCY25084U
28,16.912,16.484,ENCY25096T
28,28.324,16.484,ENCY25096U
28,17.038,25.29,ISCY25012T
28,28.436,25.29,ISCY25012U
28,17.038,26.353,ISCY25018T
28,28.436,26.353,ISCY25018U
28,17.038,27.416,ISCY25024T
28,28.436,27.416,ISCY25024U
28,17.038,28.479,ISCY25030T
28,28.436,28.479,ISCY25030U
28,17.038,29.543,ISCY25036T
28,28.436,29.543,ISCY25036U
28,17.038,30.606,ISCY25042T
28,28.436,30.606,ISCY25042U
28,17.038,31.669,ISCY25048T
28,28.436,31.669,ISCY25048U
28,17.038,32.732,ISCY25060T
28,28.436,32.732,ISCY25060U
28,17.038,33.795,ISCY25072T
28,28.436,33.795,ISCY25072U
28,17.038,34.858,ISCY25084T
28,28.436,34.858,ISCY25084U
28,17.038,35.921,ISCY25096T
28,28.436,35.921,ISCY25096U
29,30.0,6.282,3VA1196-3ED12-0AA0
29,30.0,7.345000000000001,3VA1120-3ED12-0AA0
29,30.0,8.408,3VA1125-3ED12-0AA0
29,29.999,9.471,3VA1112-3ED12-0AA0
29,29.999,10.535,3VA1140-3ED12-0AA0
29,29.998,11.598,3VA1150-3ED12-0AA0
29,29.998,12.661,3VA1163-3ED12-0AA0
29,29.997,13.724,3VA1180-3ED12-0AA0
29,29.998,14.787,3VA1110-3ED12-0AA0
29,29.998,15.85,3VA1112-3ED12-0AA0
29,29.999,16.913,3VA1116-3ED12-0AA0
29,29.999,17.976,3VA1196-4ED12-0AA0
29,29.998,19.039,3VA1120-4ED12-0AA0
29,29.998,20.102,3VA1125-4ED12-0AA0
29,29.997,21.165,3VA1112-4ED12-0AA0
29,29.997,22.229,3VA1140-4ED12-0AA0
29,29.996,23.292,3VA1150-4ED12-0AA0
29,29.996,24.355,3VA1163-4ED12-0AA0
29,29.995,25.418,3VA1180-4ED12-0AA0
29,29.996,26.481,3VA1110-4ED12-0AA0
29,29.996,27.544,3VA1112-4ED12-0AA0
29,29.997,28.607,3VA1116-4ED12-0AA0
29,29.997,29.67,3VA1196-5ED12-0AA0
29,29.996,30.733,3VA1120-5ED12-0AA0
29,29.996,31.796,3VA1125-5ED12-0AA0
29,29.995,32.859,3VA1132-5ED12-0AA0
29,29.995,33.922,3VA1140-5ED12-0AA0
29,29.994,34.986,3VA1150-5ED12-0AA0
29,29.994,36.049,3VA1163-5ED12-0AA0
29,29.993,37.112,3VA1180-5ED12-0AA0
29,29.994,38.175,3VA1110-5ED12-0AA0
29,29.994,39.238,3VA1112-5ED12-0AA0
29,29.995,40.301,3VA1116-5ED12-0AA0
30,30.007,6.22,3VA1196-3ED22-0AA0
30,30.007,7.282999999999999,3VA1120-3ED22-0AA0
30,30.007,8.346,3VA1125-3ED22-0AA0
30,30.007,9.409,3VA1132-3ED22-0AA0
30,30.007,10.472,3VA1140-3ED22-0AA0
30,30.007,11.535,3VA1150-3ED22-0AA0
30,30.007,12.598,3VA1163-3ED22-0AA0
30,30.007,13.661,3VA1180-3ED22-0AA0
30,30.007,14.725,3VA1110-3ED22-0AA0
30,30.007,15.788,3VA1112-3ED22-0AA0
30,30.007,16.851,3VA1116-3ED22-0AA0
30,30.007,17.914,3VA1196-4ED22-0AA0
30,30.007,18.977,3VA1120-4ED22-0AA0
30,30.007,20.04,3VA1125-4ED22-0AA0
30,30.007,21.103,3VA1132-4ED22-0AA0
30,30.007,22.166,3VA1140-4ED22-0AA0
30,30.007,23.229,3VA1150-4ED22-0AA0
30,30.007,24.292,3VA1163-4ED22-0AA0
30,30.007,25.355,3VA1180-4ED22-0AA0
30,30.007,26.419,3VA1110-4ED22-0AA0
30,30.007,27.482,3VA1112-4ED22-0AA0
30,30.007,28.545,3VA1116-4ED22-0AA0
30,30.007,29.607,3VA1196-5ED22-0AA0
30,30.007,30.671,3VA1120-5ED22-0AA0
30,30.007,31.734,3VA1125-5ED22-0AA0
30,30.007,32.797,3VA1132-5ED22-0AA0
30,30.007,33.86,3VA1140-5ED22-0AA0
30,30.007,34.923,3VA1150-5ED22-0AA0
30,30.007,35.986,3VA1163-5ED22-0AA0
30,30.007,37.049,3VA1180-5ED22-0AA0
30,30.007,38.112,3VA1110-5ED22-0AA0
30,30.007,39.176,3VA1112-5ED22-0AA0
30,30.007,40.239,3VA1116-5ED22-0AA0
31,-7.197,6.22,3VA1196-3ED22-0AA0
31,-7.197,7.282999999999999,3VA1120-3ED22-0AA0
31,-7.197,8.346,3VA1125-3ED22-0AA0
31,-7.197,9.409,3VA1132-3ED22-0AA0
31,-7.197,10.472,3VA1140-3ED22-0AA0
31,-7.197,11.535,3VA1150-3ED22-0AA0
31,-7.197,12.598,3VA1163-3ED22-0AA0
31,-7.197,13.661,3VA1180-3ED22-0AA0
31,-7.197,14.725,3VA1110-3ED22-0AA0
31,-7.197,15.788,3VA1112-3ED22-0AA0
31,-7.197,16.851,3VA1116-3ED22-0AA0
31,-7.197,17.914,3VA1196-4ED22-0AA0
31,-7.197,18.977,3VA1120-4ED22-0AA0
31,-7.197,20.04,3VA1125-4ED22-0AA0
31,-7.197,21.103,3VA1132-4ED22-0AA0
31,-7.197,22.166,3VA1140-4ED22-0AA0
31,-7.197,23.229,3VA1150-4ED22-0AA0
31,-7.197,24.292,3VA1163-4ED22-0AA0
31,-7.197,25.355,3VA1180-4ED22-0AA0
31,-7.197,26.419,3VA1110-4ED22-0AA0
31,-7.197,27.482,3VA1112-4ED22-0AA0
31,-7.197,28.545,3VA1116-4ED22-0AA0
31,-7.197,29.607,3VA1196-5ED22-0AA0
31,-7.197,30.671,3VA1120-5ED22-0AA0
31,-7.197,31.734,3VA1125-5ED22-0AA0
31,-7.197,32.797,3VA1132-5ED22-0AA0
31,-7.197,33.86,3VA1140-5ED22-0AA0
31,-7.197,34.923,3VA1150-5ED22-0AA0
31,-7.197,35.986,3VA1163-5ED22-0AA0
31,-7.197,37.049,3VA1180-5ED22-0AA0
31,-7.197,38.112,3VA1110-5ED22-0AA0
31,-7.197,39.176,3VA1112-5ED22-0AA0
31,-7.197,40.239,3VA1116-5ED22-0AA0
31,29.997,6.756,3VA1196-3EE32-0AA0
31,29.997,7.766,3VA1120-3EE32-0AA0
31,29.997,8.775,3VA1125-3EE32-0AA0
31,29.997,9.785,3VA1132-3EE32-0AA0
31,29.997,10.795,3VA1140-3EE32-0AA0
31,29.997,11.804,3VA1150-3EE32-0AA0
31,29.997,12.814,3VA1163-3EE32-0AA0
31,29.997,13.824,3VA1180-3EE32-0AA0
31,29.997,14.833,3VA1110-3EE32-0AA0
31,29.999,17.009,3VA1112-3EF32-0AA0
31,29.999,18.019,3VA1116-3EF32-0AA0
31,29.997,21.947,3VA1196-4EE32-0AA0
31,29.997,22.957,3VA1120-4EE32-0AA0
31,29.997,23.967,3VA1125-4EE32-0AA0
31,29.997,24.976,3VA1132-4EE32-0AA0
31,29.997,25.986,3VA1140-4EE32-0AA0
31,29.997,26.996,3VA1150-4EE32-0AA0
31,29.997,28.005,3VA1163-4EE32-0AA0
31,29.997,29.015,3VA1180-4EE32-0AA0
31,29.997,30.025,3VA1110-4EE32-0AA0
31,29.999,32.201,3VA1112-4EF32-0AA0
31,29.999,33.21,3VA1116-4EF32-0AA0
31,29.999,34.22,3VA1216-4EF32-0AA0
31,29.999,35.23,3VA1220-4EF32-0AA0
31,29.999,36.24,3VA1225-4EF32-0AA0
31,29.999,37.249,3VA1332-4EF32-0AA0
31,29.999,38.259,3VA1340-4EF32-0AA0
31,29.999,39.269,3VA1450-4EF32-0AA0
31,29.999,40.279,3VA1463-4EF32-0AA0
31,11.907,41.717,3VA1 MCCBS DIMENSIONS
32,30.217,6.098,3VA1196-5EE32-0AA0
32,30.218,6.895,3VA1120-5EE32-0AA0
32,30.218,7.692,3VA1125-5EE32-0AA0
32,30.218,8.49,3VA1132-5EE32-0AA0
32,30.219,9.287,3VA1140-5EE32-0AA0
32,30.219,10.084,3VA1150-5EE32-0AA0
32,30.22,10.882,3VA1163-5EE32-0AA0
32,30.22,11.679,3VA1180-5EE32-0AA0
32,30.22,12.477,3VA1110-5EE32-0AA0
32,30.218,14.544,3VA1112-5EF32-0AA0
32,30.218,15.553999999999998,3VA1116-5EF32-0AA0
32,30.218,16.564,3VA1216-5EF32-0AA0
32,30.218,17.574,3VA1220-5EF32-0AA0
32,30.218,18.583,3VA1225-5EF32-0AA0
32,30.218,19.593,3VA1332-5EF32-0AA0
32,30.218,20.603,3VA1340-5EF32-0AA0
32,30.218,21.613,3VA1450-5EF32-0AA0
32,30.218,22.622,3VA1463-5EF32-0AA0
32,30.218,23.632,3VA1580-5EF32-0AA0
32,30.218,24.642,3VA1510-5EF32-0AA0
32,30.218,28.464,3VA1196-6EF32-0AA0
32,30.219,29.261,3VA1120-6EF32-0AA0
32,30.219,30.058,3VA1125-6EF32-0AA0
32,30.22,30.856,3VA1132-6EF32-0AA0
32,30.22,31.653,3VA1140-6EF32-0AA0
32,30.221,32.45,3VA1150-6EF32-0AA0
32,30.221,33.248,3VA1163-6EF32-0AA0
32,30.222,34.045,3VA1180-6EF32-0AA0
32,30.222,34.842,3VA1110-6EF32-0AA0
32,30.222,35.64,3VA1112-6EF32-0AA0
32,30.221,36.437,3VA1116-6EF32-0AA0
32,30.221,37.234,3VA1216-6EF32-0AA0
32,30.221,38.032,3VA1220-6EF32-0AA0
32,30.221,38.829,3VA1225-6EF32-0AA0
32,30.222,39.626,3VA1332-6EF32-0AA0
32,30.222,40.424,3VA1340-6EF32-0AA0
32,30.222,41.221,3VA1450-6EF32-0AA0
32,30.222,42.018,3VA1463-6EF32-0AA0
32,30.222,42.816,3VA1580-6EF32-0AA0
32,30.222,43.613,3VA1510-6EF32-0AA0
33,5.242,1.499,3VA1 MCCB ACCESSORIES
33,8.159,4.295,3VA9988-0AA12
33,18.322,4.295,3VA1 - All
33,8.159,5.181,3VA9988-0AA11
33,18.322,5.181,3VA1 - All
33,8.166,6.067,3VA9988-0AB12
33,18.322,6.067,3VA1 - All
33,8.166,6.953,3VA9988-0AB11
33,18.322,6.953,3VA1 - All
33,8.204,10.269,3VA9988-0BL30
33,18.322,10.269,3VA1 - All
33,8.204,11.155,3VA9988-0BL32
33,18.322,11.155,3VA1 - All
33,28.927,11.155,110VAC
33,8.204,12.041,3VA9988-0BL33
33,18.322,12.041,3VA1 - All
33,28.927,12.041,240VAC
33,8.173,14.494,3VA9908-0BB11
33,18.322,14.494,3VA1 - All
33,8.173,15.38,3VA9908-0BB25
33,18.322,15.38,3VA1 - All
33,28.375,15.38,220-230 VAC
33,8.188,17.834,3VA9157-0FK21
33,8.188,18.72,3VA9257-0FK21
33,8.189,19.606,3VA9467-0FK21
33,8.189,20.492,3VA9687-0FK21
33,8.188,24.698,3VA9157-0FK61
33,8.188,25.584,3VA9257-0FK61
33,8.189,26.47,3VA9467-0FK61
33,8.189,27.356,3VA9687-0FK61
33,8.963,29.81,3VA-ILC8
33,17.6,29.81,3VA11 to 3VA14
33,8.976,30.696,3VA-IL12
33,8.055,33.15,3VA9111-0WD30
33,8.055,34.035,3VA9211-0WD30
33,8.055,34.921,3VA9481-0WD30
33,8.055,35.807,3VA9601-0WD30
33,8.101,36.693,3VA9111-0WF30
33,8.101,37.579,3VA9211-0WF30
33,8.1,38.465,3VA9481-0WF30
33,8.1,39.351,3VA9601-0WF30
33,8.065,41.804,3VA9111-0WG30
33,8.065,42.69,3VA9211-0WG30
33,8.065,43.576,3VA9401-0WG30
34,5.242,1.499,3VA1 MCCB ACCESSORIES
34,8.137,4.605,3VA9153-0QB00
34,8.137,5.632,3VA9253-0QB00
34,8.136,6.658,3VA9483-0QB00
34,8.136,7.632999999999999,3VA9603-0QB00
34,8.132,10.175,3VA9153-0QC00
34,8.132,11.15,3VA9253-0QC00
